3,736388	0,987878
3,736388	0,985596
3,728072	0,986574
3,751355	0,985922
3,743040	0,987878
3,739714	0,989509
3,726409	0,990813
3,716431	0,991792
3,719757	0,993096
3,721420	0,996031
3,731398	0,997335
3,743040	0,999618
3,744703	1,000596
3,744703	1,002552
3,726409	1,004183
3,734725	1,005487
3,724746	1,007118
3,729735	1,008096
3,741377	1,009074
3,748029	1,011683
3,731398	1,012009
3,738051	1,012335
3,739714	1,013313
3,741377	1,015270
3,758007	1,017552
3,741377	1,018531
3,741377	1,020487
3,726409	1,021792
3,729735	1,024400
3,751355	1,026031
3,729735	1,027987
3,731398	1,028639
3,734725	1,030270
3,739714	1,031900
3,748029	1,031900
3,733061	1,033205
3,741377	1,034835
3,728072	1,036792
3,724746	1,039726
3,731398	1,040053
3,749692	1,042335
3,719757	1,043313
3,729735	1,043639
3,739714	1,045596
3,734725	1,047226
3,734725	1,048857
3,734725	1,051139
3,743040	1,052770
3,738051	1,054074
3,731398	1,053748
3,721420	1,055053
3,739714	1,057009
3,728072	1,059618
3,719757	1,061900
3,734725	1,062879
3,724746	1,063531
3,758007	1,063857
3,729735	1,066140
3,721420	1,068748
3,736388	1,070705
3,733061	1,071357
3,739714	1,071683
3,739714	1,073313
3,724746	1,074292
3,733061	1,076574
3,739714	1,079183
3,731398	1,080161
3,751355	1,081140
3,729735	1,081466
3,739714	1,084074
3,758007	1,086031
3,744703	1,087661
3,723083	1,087335
3,724746	1,088640
3,741377	1,092227
3,733061	1,094183
3,733061	1,094183
3,739714	1,094509
3,729735	1,098422
3,736388	1,099400
3,726409	1,099400
3,731398	1,102009
3,724746	1,104618
3,748029	1,104618
3,736388	1,104944
3,716431	1,107553
3,716431	1,109835
3,719757	1,110487
3,771312	1,112444
3,738051	1,115053
3,739714	1,114400
3,758007	1,115379
3,711442	1,118640
3,746366	1,120596
3,699801	1,119292
3,716431	1,122879
3,726409	1,124183
3,718094	1,124509
3,723083	1,127770
3,728072	1,128748
3,739714	1,129401
3,743040	1,131357
3,746366	1,133966
3,743040	1,133966
3,738051	1,135596
3,739714	1,138205
3,724746	1,137227
3,729735	1,139835
3,741377	1,142444
3,736388	1,141140
