4,220659	0,987878
3,660310	0,988205
3,394223	0,988531
3,096831	0,986574
3,666571	0,987226
3,513180	0,990161
3,475614	0,991792
4,402225	0,992118
4,186224	0,992444
3,607093	0,994726
2,990396	0,997009
3,297179	0,998313
4,073529	0,998313
3,610223	1,001900
3,738571	1,003205
3,156309	1,003857
2,918396	1,004835
4,239442	1,006792
3,225179	1,009074
3,578919	1,010379
2,949700	1,010052
3,591441	1,012987
3,603962	1,014944
4,392834	1,015270
3,998398	1,016900
2,649178	1,019183
4,709008	1,020487
5,303792	1,020487
2,718048	1,022770
3,215788	1,024400
4,295790	1,024726
4,505529	1,027009
3,773006	1,028639
2,292308	1,028966
1,913524	1,030596
2,561526	1,033857
2,667961	1,034183
5,810923	1,035813
4,295790	1,038748
3,816832	1,038422
3,716658	1,040053
2,686743	1,043313
3,935789	1,042987
3,769876	1,045270
3,600832	1,047553
4,580660	1,046900
4,483616	1,049183
2,790048	1,052118
3,453701	1,051466
4,577530	1,053422
2,758743	1,056683
4,496138	1,056031
4,630747	1,059618
2,874570	1,059292
3,578919	1,059618
4,161181	1,061900
3,625876	1,063205
3,434919	1,064835
3,569528	1,068096
3,600832	1,068422
3,372310	1,069074
3,816832	1,072661
3,766745	1,071683
3,588310	1,073966
2,473873	1,076900
3,923267	1,076248
3,394223	1,078857
3,434919	1,080161
3,078048	1,081792
3,150049	1,084727
3,935789	1,083748
3,281527	1,087009
2,007438	1,087661
4,026572	1,088640
4,230051	1,091574
4,148659	1,090922
3,456832	1,094183
3,819963	1,094835
3,942050	1,094835
2,001177	1,100053
3,009179	1,097444
3,519441	1,100705
2,871439	1,102009
4,214398	1,103966
3,550745	1,106248
5,018922	1,106574
2,999787	1,108205
3,215788	1,108531
3,891963	1,111792
3,854398	1,112444
3,641528	1,114074
3,535093	1,114727
4,859269	1,118314
3,522571	1,117009
2,667961	1,120270
2,583439	1,121574
3,776137	1,122879
4,092311	1,124835
2,739961	1,125814
2,815091	1,128096
2,054394	1,128748
3,735441	1,130705
2,959092	1,130379
2,314221	1,133966
4,887443	1,133966
3,851267	1,135922
2,880831	1,137227
3,391092	1,139835
4,267616	1,139183
3,726050	1,143422
3,531962	1,142118
3,369179	1,146031
4,126746	1,146031
3,215788	1,148640
2,830744	1,148640
3,794919	1,151901
4,136137	1,151248
3,575788	1,154835
3,516310	1,154183
3,341005	1,157118
2,765004	1,157118
4,195616	1,160053
3,679093	1,160379
2,574047	1,162988
3,459962	1,163314
5,331966	1,166248
2,930918	1,166574
3,306571	1,169183
4,464834	1,169835
3,362919	1,171466
3,625876	1,172118
3,773006	1,175705
4,871791	1,174727
3,519441	1,177335
3,672832	1,178314
4,408486	1,179944
3,816832	1,181248
4,195616	1,183531
4,483616	1,183857
4,471095	1,186466
4,859269	1,186792
4,145529	1,189401
4,643269	1,190053
4,552486	1,193314
5,460314	1,192661
5,184835	1,195922
5,156661	1,195922
5,626227	1,198531
4,987617	1,197879
5,673184	1,201466
5,504140	1,200162
5,895445	1,204727
5,547966	1,203748
6,227272	1,208314
6,020663	1,206683
5,770227	1,209618
4,937530	1,209944
6,377533	1,212879
6,098924	1,214183
6,443272	1,214835
7,798753	1,217444
5,363270	1,217444
6,336837	1,220379
5,306922	1,220379
4,890574	1,223314
5,544836	1,223314
5,422749	1,226575
5,861010	1,226575
3,694745	1,228857
4,802921	1,229509
3,297179	1,230814
4,718399	1,233749
4,286399	1,233749
4,436660	1,237009
3,841876	1,236031
4,032833	1,239292
3,175092	1,239292
3,751093	1,241249
3,622745	1,243531
2,301699	1,244509
3,121875	1,245488
3,131266	1,247444
3,832485	1,249075
3,788658	1,249075
3,469354	1,253314
3,998398	1,252662
3,303440	1,255596
4,295790	1,255596
3,331614	1,257879
3,597702	1,259509
3,810572	1,259836
2,865178	1,262770
3,779267	1,262770
3,629006	1,266031
3,926398	1,265705
3,409875	1,269618
3,788658	1,268966
3,516310	1,271575
3,372310	1,272227
3,841876	1,272879
3,779267	1,276140
3,616484	1,276466
3,738571	1,279075
3,622745	1,278749
4,339616	1,282009
3,841876	1,281683
4,561877	1,285270
4,599443	1,285596
4,057876	1,286901
4,179964	1,288205
4,352138	1,289183
4,442921	1,291792
4,658921	1,292118
4,652660	1,294727
4,784139	1,296031
4,868661	1,298640
5,319444	1,297988
4,696486	1,301249
4,856139	1,300923
5,266227	1,303531
4,558747	1,303205
4,624486	1,306140
4,909356	1,307770
5,094052	1,308749
5,191096	1,311357
5,256835	1,310705
4,812313	1,313966
4,583790	1,314944
5,613705	1,317227
4,959443	1,318205
